userid,dateofbirthid,geoid,gender
62108,01052003,40,2
12577,01052006,52,2
27143,01082006,39,1
42948,01052006,71,2
117593,01032004,42,1
99625,01042004,66,1
116446,01092003,41,1
25310,01112003,64,1
95804,01082004,29,1
22481,01102003,19,2
93781,01052006,57,2
57752,01062003,33,1
91811,01012007,1,2
115034,01072009,67,2
84511,01062007,68,2
55815,01092006,38,1
12680,01042007,55,1
24487,01112008,17,1
79168,01052007,15,1
7567,01122006,67,2
36276,01052004,1,1
57028,01062004,15,2
81274,01012004,46,1
7335,01042004,49,2
42220,01042003,32,1
33697,01072004,40,1
101999,01102005,53,1
90583,01022006,11,1
74561,01032004,29,2
91191,01062004,5,1
110358,01102003,29,1
26547,01122004,25,1
64533,01032004,43,1
16678,01082004,69,1
37168,01072004,31,2
27899,01032004,33,1
109955,01032004,31,2
58909,01082004,38,1
91901,01072004,40,2
88251,01032005,14,2
20868,01102003,64,2
104826,01052004,22,1
78620,01032005,34,2
55673,01062004,31,1
88776,01102003,54,2
85820,01112004,1,2
38912,01122005,14,2
93142,01102005,25,2
59538,01092003,4,2
91821,01032004,40,2
82428,01082005,38,1
34876,01122003,36,1
78961,01112003,4,1
13047,01072004,22,1
118714,01012004,23,1
25781,01122003,62,2
25409,01082004,15,2
104597,01112003,29,1
56579,01122003,39,2
21561,01052004,42,2
113576,01042004,16,1
84066,01102003,14,2
13880,01062004,32,1
51011,01022004,30,1
73515,01052006,33,1
80165,01062004,32,1
118170,01092003,11,2
29421,01022004,74,1
109536,01012004,36,1
27755,01102004,58,2
2635,01032005,41,1
1537,01012005,64,2
69452,01032004,25,1
112247,01062004,17,2
5636,01092004,42,1
21718,01032008,10,1
16821,01102006,27,2
107823,01042009,41,1
106588,01022008,62,2
67252,01032009,5,1
432,01012007,44,2
33521,01082007,8,2
12752,01042009,54,1
54371,01082007,34,1
61788,01102007,22,2
78296,01122006,64,2
103170,01052008,22,2
90665,01112008,15,1
6427,01092008,13,1
87353,01102006,33,2
72987,01052009,58,1
14592,01092008,41,2
19662,01102007,62,1
112236,01122008,34,1
11467,01062008,52,1
112827,01012007,10,2
49374,01122008,10,1
76170,01052008,9,2
49005,01012009,13,2
24607,01012006,23,2
90007,01092003,34,2
55641,01042007,73,1
103239,01032006,42,1
92770,01032008,16,2
108801,01032008,65,1
98561,01022008,24,2
85304,01122007,10,1
115495,01052007,14,2
6804,01052006,17,2
1921,01012007,23,2
71947,01042007,59,2
54805,01042007,73,2
9553,01072008,6,2
83376,01022009,25,1
98671,01012008,67,1
58819,01082008,39,1
40960,01082007,54,1
84925,01042009,8,1
5662,01052007,43,2
29955,01122008,65,1
105330,01082009,33,2
76201,01012004,2,2
16380,01112008,60,1
118161,01032008,30,2
15335,01022008,64,1
25797,01072008,12,2
89077,01042008,40,1
75750,01032008,74,1
40895,01112007,5,2
115832,01072008,69,1
5775,01012008,69,2
17049,01052008,11,1
42067,01112007,8,2
92618,01032007,14,1
13074,01112007,36,1
2284,01072007,1,2
4901,01082007,38,1
50605,01062008,46,1
37513,01012008,74,2
68700,01092007,35,1
69515,01122007,70,2
88549,01102007,8,2
52027,01092006,19,1
97326,01072009,39,1
70538,01032008,1,2
103452,01112006,66,1
14334,01072004,65,1
85281,01042007,16,2
13804,01042008,36,2
32644,01052008,19,2
49449,01032009,15,2
66089,01112005,52,2
112963,01012007,43,2
31309,01032005,52,2
99307,01042003,12,1
92981,01062004,8,2
59620,01072005,70,2
32182,01092004,4,2
89700,01072006,39,2
76325,01052004,8,2
18665,01042006,26,1
69975,01082004,74,1
46016,01012006,5,2
94813,01022006,57,1
36143,01062004,37,1
23446,01122002,51,1
39280,01022004,13,2
53354,01072004,62,1
45179,01062004,6,1
92284,01122003,51,1
82496,01102005,58,1
32528,01092005,48,2
591,01092005,15,1
105678,01072006,8,1
65802,01032005,39,2
111855,01092003,34,1
13631,01042003,53,1
92532,01012004,20,2
13292,01032005,24,1
1906,01052005,38,2
22426,01052005,10,1
112301,01122004,17,1
44140,01112005,60,2
97952,01052006,13,1
72347,01122005,35,2
117359,01052004,49,2
84999,01062006,75,2
66086,01102004,48,1
72913,01062006,63,1
64322,01102005,31,1
84897,01052006,41,2
72891,01052006,10,1
96245,01082006,29,1
8854,01122005,75,1
69891,01072006,44,1
104401,01092005,23,2
14619,01092005,58,1
89296,01112004,55,2
67193,01052004,32,1
39474,01062005,50,1
9259,01102004,38,2
59579,01082006,18,1
64370,01102003,27,1
90163,01102003,74,1
22170,01032004,64,2
10800,01052004,24,1
81409,01032006,19,1
72357,01082005,58,2
88849,01102005,49,2
11943,01082006,53,1
30994,01072006,55,1
111161,01082006,55,1
72521,01042006,36,1
74965,01072006,5,1
114950,01112005,14,2
108310,01072005,52,2
15654,01062006,69,1
11490,01012004,29,1
87220,01112004,72,1
66513,01122005,40,1
77133,01042006,39,1
29681,01012006,48,2
92367,01052006,10,2
106689,01122005,56,2
117172,01082006,29,1
31004,01122005,8,1
33061,01022006,54,2
58294,01062006,6,1
86491,01082006,29,1
112664,01072006,43,2
22178,01022006,69,2
113639,01092005,34,1
51870,01012006,30,1
104078,01032006,64,2
8434,01102005,11,2
1601,01072006,15,1
8955,01022005,22,2
53922,01032006,35,1
30571,01012006,53,2
58030,01052005,1,1
115816,01042006,69,2
99204,01062005,35,1
74378,01032006,34,2
15703,01052006,10,1
54767,01022004,57,1
64254,01042004,43,2
72486,01032004,51,1
51652,01072004,1,2
50990,01012005,18,2
62421,01022006,17,2
58842,01082004,26,1
39959,01072004,69,2
70198,01012004,71,1
54235,01032005,14,2
84820,01072004,8,1
33503,01082004,40,1
12200,01042004,30,2
24212,01072005,66,2
101256,01062006,23,1
87037,01022005,55,2
9226,01042006,46,2
3431,01082004,3,2
91020,01092005,48,1
18496,01112005,51,1
47686,01072006,7,2
29220,01062003,64,2
111733,01072006,52,2
27847,01082004,72,2
103711,01072006,51,1
9500,01072005,15,2
115784,01112004,46,2
13870,01042005,64,1
48345,01042004,62,1
37995,01012004,10,1
29267,01012005,7,2
72183,01032006,6,2
56387,01072004,45,2
96605,01092003,53,1
29099,01102004,44,2
23977,01102003,53,1
53337,01032004,9,1
92452,01092003,74,2
98683,01092003,10,1
32673,01112003,30,1
88366,01062005,19,1
15006,01092003,39,2
6946,01032004,41,1
77115,01022005,44,2
77892,01062005,41,2
3862,01072005,66,1
51716,01092004,8,1
4589,01082004,1,2
58506,01032004,50,1
77504,01032005,1,1
100190,01082005,58,1
11939,01092003,1,1
105163,01022004,26,2
85385,01042004,64,1
1487,01042004,58,2
66913,01012004,30,2
19369,01032004,71,2
71447,01082004,72,1
85621,01032005,33,1
101346,01042005,1,2
11649,01012005,55,1
117281,01062004,15,2
99283,01112004,12,2
74767,01032004,53,1
74537,01062005,39,2
22975,01072005,62,2
20855,01052004,18,1
37204,01022004,44,2
29026,01042004,4,1
65958,01032005,53,2
118698,01112003,17,1
112941,01102004,43,2
20366,01032005,38,1
21691,01052006,12,2
44453,01072004,5,2
100972,01062006,40,2
14686,01112004,24,1
111561,01012006,72,2
9790,01052005,43,2
20679,01042005,44,2
109526,01042004,27,2
87642,01092003,5,2
99576,01112003,74,2
74016,01112003,51,1
57382,01012004,11,2
821,01042004,17,1
101141,01112003,50,1
16360,01022004,48,2
86938,01032004,26,1
10942,01012004,5,2
45016,01032004,33,2
80666,01032004,54,2
83850,01122003,45,2
37739,01062005,32,1
48438,01082004,53,1
17040,01052004,64,1
48819,01082004,1,1
58148,01112003,12,2
9675,01012004,51,1
15196,01092003,63,2
40547,01062005,44,2
55208,01092003,3,2
47978,01112004,51,1
94422,01082004,23,1
112019,01072005,40,2
89125,01112003,58,2
116812,01092003,1,2
32779,01122003,6,2
16075,01022005,17,1
112843,01062005,35,2
42063,01052004,4,2
98502,01032004,54,2
72042,01102004,22,1
97987,01072005,75,2
59354,01092003,71,1
92541,01112003,64,2
40572,01012004,41,2
23513,01102003,58,1
72895,01102004,48,2
82206,01112004,38,2
40791,01012005,17,2
62558,01092005,23,2
59949,01122005,4,2
32624,01092005,19,2
61629,01072004,16,1
35514,01082005,64,2
59091,01112005,10,1
60067,01042006,29,2
18747,01082005,47,1
30133,01112005,41,2
14567,01042006,1,1
1034,01032005,26,2
59629,01122005,43,2
3827,01022005,14,1
16980,01052006,69,2
50017,01082006,72,1
56229,01012005,16,1
5820,01032005,20,1
73056,01032005,49,1
43849,01072006,15,2
85645,01062004,2,2
105596,01042006,56,2
86043,01052006,18,2
66319,01042006,21,2
2581,01012006,11,2
14923,01122004,24,2
111681,01012006,27,1
52878,01062006,6,2
88904,01032006,43,2
10469,01032006,40,1
108313,01072006,44,1
60183,01122004,52,1
71748,01042004,68,1
28473,01062004,44,1
55583,01102003,7,2
109747,01082004,20,1
68898,01102003,53,1
33202,01082005,22,1
45362,01092003,5,2
32848,01102003,35,2
79835,01092003,31,1
43650,01082005,21,2
118115,01092004,64,1
41592,01012004,42,1
29118,01112003,17,1
67623,01122003,61,1
21897,01072005,49,1
78852,01082006,10,1
46471,01012004,44,1
16021,01042004,64,1
68903,01012005,60,2
103667,01102003,52,1
68817,01052004,17,1
61285,01112003,4,1
65779,01122003,23,2
55198,01092003,21,1
75266,01052004,64,2
37364,01012004,43,2
112332,01092003,20,1
94777,01102003,34,2
101549,01102004,64,2
62614,01102004,51,1
32156,01122003,5,2
26095,01122003,20,2
85272,01072004,8,2
117545,01102004,64,2
109607,01022005,12,2
25948,01052004,33,1
42887,01022006,31,2
60713,01042006,37,2
15638,01012006,45,1
56183,01052005,33,1
68651,01052005,23,1
89919,01022004,71,1
52415,01012004,64,1
2191,01032006,53,2
43749,01072004,8,1
89562,01032004,20,1
47182,01022004,39,1
90210,01022004,10,1
2986,01122004,12,1
51673,01022004,48,1
42692,01092003,41,1
99624,01052004,69,2
58970,01052004,47,1
65601,01022004,70,1
40990,01062006,27,2
91938,01102005,10,2
24481,01022003,51,1
34424,01112004,38,2
61847,01122005,32,2
68066,01052004,18,1
98402,01012004,64,2
100727,01102003,48,2
96534,01082004,33,2
63512,01092005,66,1
106940,01062004,14,1
94720,01112003,37,1
31796,01092003,59,1
80380,01042005,69,1
34965,01082005,9,1
112435,01082006,1,2
88979,01072004,51,1
60702,01072004,17,2
47743,01112003,25,2
73431,01102003,2,1
15713,01032004,31,2
42801,01062004,54,1
30401,01022004,58,1
32547,01012004,35,1
88478,01102003,41,1
88547,01012004,53,1
66895,01102003,39,2
91716,01042004,60,1
24524,01012004,23,2
1212,01042004,17,1
112873,01012005,48,1
105187,01012005,44,2
110726,01102003,32,1
72622,01012004,6,2
53843,01062004,29,1
99655,01012004,60,1
56411,01032005,17,1
76472,01042005,43,2
67741,01012005,40,2
111598,01082005,32,1
1664,01072004,64,2
39059,01122003,11,1
82139,01062005,25,1
45250,01072005,46,2
17732,01072005,45,2
88375,01082005,65,1
62502,01062005,9,1
92520,01052004,29,1
22695,01122004,68,2
114005,01032004,45,1
38428,01082005,12,1
82801,01052005,18,1
64108,01022005,41,1
112710,01092003,56,1
113387,01062005,66,1
75007,01092004,10,1
60386,01102004,48,1
61014,01122003,25,2
59970,01052005,53,1
40528,01042004,3,1
65452,01022004,15,2
24230,01122004,30,2
62247,01102003,24,1
22156,01072003,15,2
19682,01122004,38,1
26329,01012005,6,1
87946,01072003,3,2
56831,01032004,41,1
27868,01032005,53,1
56353,01012004,15,1
105587,01042004,40,2
113805,01032005,57,1
74498,01032005,35,1
51123,01022004,24,2
39156,01072005,26,1
103592,01082005,60,1
42293,01072005,38,1
97730,01112004,31,1
7589,01112005,64,2
28746,01072006,54,1
116879,01052004,54,1
84650,01082004,62,1
87222,01072004,54,1
26288,01012006,11,2
4333,01052005,16,1
100404,01122003,35,2
31146,01052006,16,2
11916,01102004,38,1
60642,01022005,17,1
55937,01042004,17,1
89509,01122003,30,2
17443,01082006,41,1
51656,01062004,66,1
10743,01012006,26,1
107284,01062006,11,2
17317,01032006,17,2
77441,01042004,64,1
112424,01082006,7,2
60917,01062003,43,2
19461,01032006,51,1
75980,01122003,68,1
20229,01092003,70,1
79103,01122005,75,2
56318,01102005,35,1
110978,01122003,11,2
115968,01102005,25,2
5144,01042004,49,2
79043,01072003,67,1
92091,01072004,17,2
104336,01082006,22,2
55266,01042004,43,1
42469,01062004,36,1
75955,01092003,62,2
24941,01012005,25,1
48272,01082004,63,1
65373,01102003,13,2
81799,01092004,35,2
45555,01022005,56,1
84007,01022003,59,1
35258,01102002,15,2
14782,01082005,15,2
21606,01072005,2,1
62505,01062005,14,2
23257,01032005,48,2
91832,01022005,23,1
57135,01032004,35,1
37833,01102003,36,2
35479,01042004,54,1
46780,01092004,4,2
37483,01062005,63,2
15705,01092005,5,1
75966,01012005,4,1
7832,01042004,7,1
12238,01082005,22,2
569,01032004,44,2
81403,01042005,4,2
59953,01092003,2,2
105646,01052004,15,2
84535,01122004,34,1
48045,01062005,39,2
10471,01082005,12,1
39509,01112004,35,1
49883,01032006,53,2
100119,01112005,55,1
79627,01102005,30,2
61737,01022006,26,2
49567,01042006,71,2
76052,01022006,71,1
114087,01062004,72,1
99916,01082004,51,1
50004,01082004,41,1
114980,01012004,22,2
3124,01012004,60,1
103619,01122003,32,1
64082,01082004,54,2
83855,01112003,42,1
84742,01092003,48,1
85006,01052004,49,2
19820,01032005,6,2
64376,01032006,61,2
85129,01052005,69,1
86462,01082006,14,2
83953,01062005,31,2
45412,01032005,45,1
71719,01052005,53,2
90016,01042005,22,1
71423,01072004,21,2
75242,01032004,71,1
61268,01072005,20,1
115075,01022006,49,1
73308,01112004,7,1
64664,01022006,3,1
60104,01082004,51,2
25828,01072004,6,2
64144,01112003,25,1
98216,01012005,19,2
103926,01082005,54,2
47611,01032004,21,2
11802,01072006,54,1
40324,01072004,44,2
17080,01112003,40,2
70965,01022005,10,1
14860,01032006,30,1
91525,01032004,15,1
62659,01062005,41,1
76745,01082004,70,1
67194,01122005,24,2
32439,01042005,49,1
34788,01102003,25,1
17177,01102003,10,1
15078,01012005,49,2
35397,01032004,15,1
93941,01112004,52,2
117827,01062004,33,1
101312,01082004,70,2
50954,01102003,26,2
69436,01032004,58,1
109316,01122004,46,2
46774,01102004,48,2
28865,01072003,15,1
80162,01092003,31,1
91406,01042005,20,2
105421,01052004,49,1
52040,01072004,68,1
61769,01052006,43,1
39514,01072006,17,1
97354,01092003,26,1
3998,01072003,39,1
114423,01122004,40,1
94407,01102004,17,2
36411,01022006,28,2
17160,01102004,33,1
109007,01122003,32,1
52592,01112004,34,1
46910,01072004,14,1
76083,01102003,29,2
108411,01072005,66,1
47570,01052005,5,1
28767,01052005,29,2
83570,01012006,6,2
46033,01082006,19,1
81914,01042004,35,1
87966,01092003,14,1
78103,01102004,51,1
72787,01042005,44,1
78871,01082005,51,1
34148,01042006,65,1
39919,01092004,62,2
2157,01102004,63,1
4151,01052004,52,2
391,01042005,74,2
104993,01062004,2,1
54968,01112003,65,1
68242,01032005,40,2
10489,01122003,3,1
58511,01092005,39,1
115565,01062006,12,2
113548,01022006,14,1
50193,01062006,48,1
17565,01042006,27,1
31122,01032004,24,2
49019,01032004,71,2
113737,01102004,29,2
110341,01092004,4,1
45291,01072004,22,1
26822,01072004,53,2
113699,01012004,29,1
75550,01052006,67,2
6330,01012003,12,1
159,01102003,18,1
99898,01052003,13,1
110568,01092002,70,2
107800,01092003,23,1
30279,01082004,11,2
34140,01122003,64,2
116450,01082006,1,2
74475,01112003,3,2
107596,01042006,25,1
113914,01032004,52,2
97618,01052004,51,1
55716,01072004,44,1
1272,01082004,26,2
77850,01012005,25,1
9809,01082006,14,1
82737,01012004,72,1
38649,01092005,21,1
109455,01122003,12,2
39872,01122004,39,1
40543,01012004,63,1
26498,01072005,45,1
62816,01042004,11,2
20020,01012005,8,2
80476,01102003,42,2
105452,01112004,8,1
95841,01072005,27,1
85723,01012006,52,2
30620,01042003,55,2
25573,01102004,31,1
15372,01042005,35,1
2991,01052004,28,2
72810,01052005,55,1
67795,01082004,72,2
42881,01122004,73,2
14317,01092003,29,1
48878,01072004,41,1
45414,01092004,29,1
102942,01052004,1,1
72243,01082005,2,2
21411,01062004,58,2
102102,01062004,55,2
74903,01102004,1,1
92084,01062005,52,1
7553,01022004,28,2
108174,01122003,53,1
95290,01082005,55,2
69487,01102003,12,2
86097,01022004,53,1
104184,01042004,62,1
78175,01022003,43,1
113681,01092002,41,2
79753,01052006,15,2
8521,01082005,35,1
42501,01122005,19,2
28195,01012006,19,1
100040,01032004,4,1
70360,01052005,7,2
10395,01022004,34,2
2692,01072004,1,2
33335,01022004,1,2
5995,01052003,62,2
118622,01082005,66,1
70326,01032004,6,1
27614,01112005,22,1
6763,01012006,61,1
75047,01032006,38,1
9540,01102003,15,1
73435,01092003,51,2
38494,01022005,1,2
104749,01112003,27,2
96196,01102003,44,1
67504,01092003,33,1
13400,01022004,15,1
67887,01052005,43,1
96670,01012004,62,2
64381,01092005,39,1
39898,01092005,5,1
103023,01052003,68,1
23836,01032006,47,2
93880,01092003,38,1
101136,01102003,10,2
4526,01052004,21,2
63642,01112004,25,2
117454,01052005,60,1
89962,01022005,11,2
67988,01052004,19,1
91114,01092004,46,1
103965,01062005,53,1
84246,01092003,67,1
67087,01052005,21,1
73017,01122002,29,2
5201,01012006,15,1
20568,01022003,11,2
80034,01062003,22,1
19684,01052004,48,1
85707,01032004,75,2
38706,01042004,39,1
77152,01022005,25,2
97941,01022004,29,1
26967,01032006,31,1
49947,01122005,48,1
70132,01102004,8,2
40524,01092005,70,1
7239,01102004,1,2
6448,01092003,56,2
57892,01072004,69,1
66027,01092004,62,2
6361,01092003,39,1
63629,01092003,6,2
32928,01102003,34,1
52098,01022004,39,1
58896,01102003,37,2
40248,01102003,4,2
27363,01092003,31,1
103355,01072004,20,2
56154,01112003,36,2
37178,01092003,59,1
92798,01012004,57,1
91991,01052004,4,2
65854,01072005,10,1
90646,01112003,14,2
29915,01042004,5,2
45768,01012004,64,2
79677,01102003,64,2
17939,01082004,30,2
85458,01022004,57,1
49331,01082004,25,1
37867,01062004,15,1
25047,01012003,39,1
85942,01092004,34,2
74382,01022004,12,1
22398,01042003,64,1
114131,01092003,9,1
18208,01032004,25,2
15574,01092003,55,1
86432,01032004,4,2
118322,01022004,12,1
36295,01012004,24,1
115526,01082005,57,2
106756,01092004,21,2
69125,01092003,11,1
72722,01042004,57,2
57448,01092004,14,2
45149,01072004,9,1
107078,01022004,6,2
57277,01122003,67,2
116572,01122003,42,2
108507,01082004,23,2
57585,01122003,9,2
83837,01082004,74,2
77728,01072004,23,1
100750,01052004,15,2
12440,01112003,6,2
6623,01032004,52,1
12380,01122003,66,1
50181,01092003,20,2
10823,01082004,15,1
93553,01102003,49,1
100280,01022005,43,2
45351,01022004,13,1
71938,01082004,41,2
5269,01112003,20,1
62354,01062004,45,2
28962,01102003,10,1
6269,01042004,11,1
101986,01092003,66,2
13558,01062004,25,2
54397,01062005,55,1
13237,01052004,1,2
65581,01022004,1,1
15441,01082004,42,2
113256,01082006,5,2
44424,01092003,43,2
86437,01022004,37,1
34611,01082004,51,2
43968,01042006,38,2
36039,01102005,6,2
99784,01052006,51,2
98845,01082004,50,2
36389,01082004,23,2
83784,01082004,36,1
54018,01072004,21,2
117837,01052003,30,2
53472,01042004,73,2
69371,01082004,52,2
33360,01032004,60,2
35262,01102003,64,2
84127,01042003,26,2
74046,01092002,64,1
112239,01062004,53,1
96031,01092002,64,2
100531,01092003,46,2
90672,01042004,54,1
13603,01072004,40,1
35531,01042004,41,2
66467,01022008,30,2
97484,01102007,62,1
42754,01022004,71,1
80534,01112008,4,1
22229,01022009,47,1
111759,01112008,19,2
35903,01112008,38,2
108937,01022009,72,2
46017,01042009,23,2
30322,01012009,22,1
2891,01042009,23,2
59314,01012009,7,1
99352,01042009,43,1
96666,01042009,5,2
52928,01122008,27,1
70194,01122008,8,2
101590,01082009,8,1
87809,01102008,16,1
17887,01032009,57,2
89512,01092008,45,2
116335,01022009,63,2
116579,01102009,17,1
32072,01092008,26,2
54424,01062009,35,1
80377,01072003,43,1
18492,01062004,39,1
23707,01022004,65,2
58333,01032004,56,1
4235,01072005,74,2
22422,01062004,15,2
88505,01122003,23,1
33418,01062004,1,2
13213,01062004,69,2
101513,01122003,5,1
87330,01092003,47,1
66475,01102003,64,1
74089,01052004,35,2
73728,01082004,25,1
69661,01042004,13,1
105803,01122003,26,1
45750,01042004,14,2
73106,01122003,29,1
112773,01082004,30,2
27037,01072004,49,2
48664,01042003,23,2
99473,01082005,22,2
28503,01072003,58,1
4695,01022008,24,2
83962,01092008,4,2
118156,01072004,71,1
7917,01022004,49,1
64166,01022003,23,1
54987,01042003,39,1
56065,01092003,71,1
112244,01052004,74,1
98281,01092003,70,2
9833,01082004,35,1
112064,01072004,52,1
87377,01062004,26,1
39345,01112003,16,1
99726,01112007,20,2
2308,01022004,64,1
108340,01032004,23,2
61057,01062004,62,1
69488,01102003,23,2
40940,01072004,53,1
79167,01072004,12,2
62607,01102003,14,1
81233,01042001,69,2
78297,01082004,19,1
62904,01072010,29,2
73190,01082007,15,2
102343,01012009,51,2
116126,01092009,14,2
73709,01052010,44,2
21788,01022010,35,1
55905,01042010,13,2
55902,01062008,29,1
60298,01062007,24,2
816,01012008,38,2
723,01102005,9,2
12136,01072007,26,1
4368,01032008,63,2
25398,01032007,73,1
20099,01032008,14,2
10460,01082008,57,1
86135,01092007,43,2
35996,01052007,45,1
19273,01122007,53,2
65212,01122007,5,1
